Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Churn
M,49.0,Bachelors,Medical,2.0,Research & Development,Very High,Junior Associate,4.0,Yes,Excellent,17.0,2.0,2.0,2.0,2.0,2.0,9.1607,NY,30.0,Divorced,16.0,Full Option Plan,High
F,23.734521586385323,Bachelors,Life Sciences,2.5309568272293705,Sales,Low,Junior Associate,1.4690431727706292,No,Excellent,5.7345215863853145,2.0,2.265478413614685,0.7964352408440564,1.7345215863853147,0.5309568272293709,12.877290915220922,NY,30.469043172770625,Married,15.469043172770627,No Option Plan,Low
M,29.0,Bachelors,Human Resources,2.0,Human Resources,Low,Junior Associate,4.0,Yes,Excellent,4.890610510005331,3.0,3.0,2.0,2.0,0.0,5.1726890339985845,NY,40.0,Divorced,15.0,Small Option Plan,Low
M,45.0,Doctorate,Medical,10.0,Research & Development,High,Associate,1.0,Yes,Excellent,10.0,3.0,3.0,7.0,1.0,4.0,10.3519,NY,43.0,Single,14.0,No Option Plan,High
M,48.42442196056172,Bachelors,Life Sciences,25.653654005634042,Research & Development,Low,Executive,1.3463459943659613,No,Excellent,28.38538397746385,4.307308011268077,1.6926919887319225,2.77076795492769,1.0390379830978838,10.268270028170193,4.977262301577074,NY,37.0,Married,15.346345994365961,No Option Plan,High
F,31.454458290132514,Below College,Medical,6.817833160530027,Research & Development,Very High,Junior Associate,1.0910834197349863,No,Excellent,9.454458290132509,3.4544582901325067,2.0,4.454458290132506,1.0,4.9089165802650125,39.70062637232261,NJ,31.091083419734982,Divorced,16.818791969072453,No Option Plan,Low
F,45.0,Bachelors,Medical,19.0,Sales,Very High,Manager,6.0,No,Excellent,23.0,2.0,3.0,7.0,12.0,8.0,9.5884,NJ,39.0,Single,12.0,No Option Plan,High
M,35.134103126271924,Bachelors,Medical,16.278419271893267,Research & Development,High,Associate,1.0,No,Excellent,16.278419271893267,2.0,3.0,13.13410312627192,10.70115468940788,7.855683854378652,17.986227537910516,NY,22.432948436864038,Married,14.443161456213467,No Option Plan,High
F,30.632065605559315,Bachelors,Life Sciences,2.8484243800548867,Research & Development,Medium,Junior Associate,3.902344866911862,Yes,Excellent,5.810184425731513,2.8484243800548867,2.889033951964535,2.0,0.4953364317449882,2.0,9.02466612957788,NY,37.88903395196453,Married,16.307739141227707,Full Option Plan,Low
M,32.0,Bachelors,Life Sciences,3.0,Research & Development,Very High,Junior Associate,0.0,Yes,Excellent,4.0,2.0,1.0,2.0,1.0,2.0,14.624,NY,47.0,Single,14.0,No Option Plan,Low
M,38.630296910285246,Some College,Medical,20.507062547047,Research & Development,High,Associate,1.0,No,Excellent,20.507062547047,2.0,3.0,9.616171816191253,12.876765636761752,3.6161718161912533,18.79997627550811,NJ,26.383828183808745,Married,14.7535312735235,Full Option Plan,High
M,19.831974228966576,Bachelors,Medical,0.9159871144832856,Information Technology,Very High,Junior Associate,1.0,Yes,Excellent,0.9159871144832856,2.0,3.0,0.0,0.0,0.0,6.408767077960436,NY,31.74796134344986,Single,14.747961343449855,No Option Plan,Low
M,34.02673975408231,Bachelors,Human Resources,2.973260245917694,Sales,Medium,Manager,8.95989036887654,Yes,Excellent,11.053479508164614,2.0401096311234594,3.0,1.9732602459176936,0.0,1.9732602459176936,8.035301190582295,NY,22.98663012295885,Divorced,14.973260245917691,Small Option Plan,High
M,28.87404589917133,Bachelors,Marketing,3.9315316471798094,Research & Development,High,Junior Associate,0.9027887731755706,No,Excellent,4.02874287400424,3.0684683528201897,2.097211226824429,2.965765823589905,0.06846835282018958,1.1314454032345242,10.704278787328857,NY,37.63989796670652,Married,12.771343369941047,Full Option Plan,Low
M,28.94504074365384,Bachelors,Life Sciences,3.0,Sales,High,Junior Associate,5.835122230961513,No,Excellent,5.0,3.0,3.054959256346162,2.0,0.05495925634616205,2.0,30.830067287050706,NJ,38.05495925634615,Divorced,18.78016297461535,No Option Plan,Low
M,36.36072568614981,Some College,Life Sciences,4.544290274459924,Information Technology,High,Associate,2.0,Yes,Excellent,9.455709725540077,3.816435411689888,3.0,1.0885805489198508,1.7278548627700374,2.183564588310112,15.623594328293082,NJ,40.72785486277004,Married,12.727854862770036,Large Option Plan,High
M,31.0,Masters,Life Sciences,1.0,Sales,Medium,Junior Associate,1.0,No,Excellent,1.0,3.0,3.0,0.0,0.0,0.0,2.8726,NY,37.0,Single,12.0,No Option Plan,Low
M,55.0,Bachelors,Medical,5.0,Research & Development,Very High,VP to C-Level,3.485439581041923,Yes,Excellent,22.485439581041927,2.0,3.0,0.9902930540279486,0.4951465270139743,2.9902930540279486,5.763299826392349,NY,40.99029305402795,Married,13.504853472986026,Full Option Plan,High
F,34.33951581017508,Bachelors,Medical,9.66048418982492,Research & Development,Very High,Associate,1.5092737152626223,No,Excellent,10.0,2.83024209491246,3.0,7.472178854212133,7.8302420949124585,7.0,47.93021074524536,NJ,31.641936759299675,Divorced,12.0,No Option Plan,Low
M,43.82906498218895,Bachelors,Life Sciences,23.03730620473981,Research & Development,Low,Executive,1.2737905543521393,No,Excellent,23.874064506061302,3.7480592229149554,3.1632416986785103,8.001299969338156,3.7995218857893223,9.85990804792674,8.254244788388323,NJ,46.20694125321271,Married,12.93315069886056,Full Option Plan,High
F,34.145949741135176,Bachelors,Life Sciences,16.082975986789922,Finance,High,Associate,1.0,No,Excellent,16.082975986789922,2.976448682276457,2.9976790826030384,12.842070368999455,1.982183266585417,10.043928853048754,9.91181118919588,NY,36.262271436483935,Single,13.917741459844565,No Option Plan,Low
F,47.660237109013615,Bachelors,Life Sciences,5.861646907582197,Research & Development,Very High,Associate,2.0,Yes,Excellent,12.0,2.861646907582198,2.1383530924178014,3.0,1.0,3.723293815164397,58.46618116540022,NJ,36.138353092417795,Divorced,11.276706184835605,Full Option Plan,Low
F,48.42627151841448,Bachelors,Marketing,9.0,Information Technology,High,Associate,1.0,No,Excellent,9.0,3.0,3.8087571728048255,8.0,6.426271518414481,7.0,32.05027673544517,NJ,48.808757172804825,Married,17.617514345609653,Full Option Plan,High
M,31.266044087841536,Bachelors,Life Sciences,2.733955912158464,Sales,Very High,Junior Associate,0.7339559121584637,No,Excellent,3.0,2.0,3.733955912158464,2.0,2.0,2.0,8.08768402548287,NY,45.46791182431693,Married,11.798132263524609,No Option Plan,Low
M,24.08640162006959,Some College,Life Sciences,1.3909344133797243,Human Resources,High,Junior Associate,3.0864016200695863,No,Excellent,4.477336033449311,3.609065586620276,3.0,0.0,0.6954672066898622,1.3909344133797243,10.957945172220091,NY,45.69546720668986,Divorced,14.304532793310138,Full Option Plan,High
F,43.496718089900895,Bachelors,Life Sciences,9.49896619779542,Research & Development,Low,Associate,1.2309005074952633,No,Excellent,10.191667720281208,4.845316959038314,2.8845497462523686,4.7713476003992685,6.5774317722235285,6.5774317722235285,8.241867310729656,NY,36.76685138461021,Married,13.115450253747632,No Option Plan,Low
M,38.0,Bachelors,Medical,5.0,Research & Development,High,Associate,4.0,No,Excellent,7.0,2.0,3.0,2.0,1.0,4.0,7.6115,NJ,23.0,Married,11.0,Large Option Plan,High
M,58.0,Masters,Life Sciences,31.0,Research & Development,Very High,VP to C-Level,7.0,Yes,Excellent,40.0,2.0,3.0,15.0,13.0,8.0,8.507931333279124,NY,41.0,Single,12.0,No Option Plan,High
M,42.89151885842571,Bachelors,Medical,4.927679238950477,Information Technology,Very High,Associate,3.927679238950476,Yes,Excellent,8.0,3.0,3.0361603805247617,1.9638396194752377,0.03616038052476212,2.0,8.108702635411477,NY,21.963839619475237,Divorced,14.0,No Option Plan,High
M,43.322055640701706,Bachelors,Human Resources,5.0,Finance,High,Associate,3.2542469514229824,No,Excellent,8.440685213567237,2.186438262144254,3.813561737855746,0.7457530485770181,0.0,3.0,9.301718379369783,NJ,45.25424695142298,Married,21.0,Full Option Plan,High
F,34.49725073860949,Bachelors,Life Sciences,5.674736992349113,Research & Development,Very High,Junior Associate,0.9808405904134654,Yes,Excellent,5.693896401935649,2.8469482009678244,2.9616811808269308,4.540844602903474,0.8661076105543589,2.9808405904134654,9.036264943648897,NY,44.860832565433455,Single,12.751374630695253,No Option Plan,Low
M,29.89008379814302,Bachelors,Life Sciences,1.1397062082331024,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.1397062082331024,1.6226757519249124,2.8602937917668982,0.27941241646620457,0.27941241646620457,0.27941241646620457,4.6312948280476025,NY,20.99057481899787,Single,11.816807698148386,No Option Plan,Low
F,31.01280770803853,Bachelors,Life Sciences,7.001829672576933,Research & Development,Very High,Junior Associate,1.001829672576933,No,Excellent,7.005489017730797,1.9981703274230675,1.0036593451538651,2.0018296725769327,7.0,7.0,8.81863080596721,NY,19.998170327423068,Single,11.998170327423065,No Option Plan,Low
M,28.82716284247837,Bachelors,Life Sciences,4.378807877740214,Research & Development,High,Junior Associate,5.0,Yes,Excellent,6.757615755480428,4.309260790742267,2.9536352753347024,2.0463647246652976,0.0,3.378807877740213,3.0941190856717773,NY,37.12914297363158,Single,12.909941091444654,No Option Plan,Low
M,42.0,Some College,Medical,22.0,Information Technology,Very High,Executive,0.0,No,Excellent,23.0,3.0,3.0,6.0,13.0,7.0,6.5095,NY,29.0,Married,17.0,Full Option Plan,High
F,24.0,Below College,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,3.0,1.0,0.0,0.0,0.0,8.452594082064584,NY,31.0,Married,13.0,Full Option Plan,Low
M,37.81048921797427,Bachelors,Human Resources,6.810489217974273,Operations,Medium,Junior Associate,1.063170260675242,No,Excellent,7.189510782025727,2.063170260675242,3.936829739324758,5.620978435948548,4.810489217974274,0.18951078202572624,8.195796303959803,NY,41.0,Married,13.0,Full Option Plan,High
F,29.832689141539078,Bachelors,Life Sciences,3.2671796502777233,Sales,Very High,Junior Associate,5.04166613198088,No,Excellent,8.087809780443171,2.867598560299937,2.953856351537708,1.8879746226705807,1.8948289100295912,2.2240507546588377,22.878342867789197,NJ,39.2004731397384,Divorced,14.124909170375245,No Option Plan,Low
M,35.954257966187484,Bachelors,Medical,5.8627738985624624,Research & Development,Medium,Associate,1.1372261014375384,No,Excellent,5.954257966187488,2.9542579661874866,2.9542579661874866,4.862773898562462,0.04574203381251285,2.9542579661874866,10.551915769180301,NY,28.862773898562466,Single,13.0,No Option Plan,High
F,51.399108428511894,Masters,Life Sciences,5.399108428511901,Marketing,Low,Associate,2.8004457857440497,No,Outstanding,11.799331321383926,3.0,1.8004457857440497,4.998885535639876,2.7993313213839253,3.799331321383925,8.390263132331793,NY,29.20066867861608,Married,22.00111446436012,Full Option Plan,Low
M,31.0,Bachelors,Life Sciences,2.0,Information Technology,High,Junior Associate,0.0,No,Excellent,3.0,4.0,3.0,2.0,2.0,2.0,38.191,NJ,36.0,Married,12.0,Full Option Plan,Low
F,40.99314342096907,Bachelors,Life Sciences,1.0034282895154645,Research & Development,Low,Junior Associate,5.986286841938143,No,Excellent,5.006856579030928,2.013713158061857,1.0068565790309283,0.0034282895154642,0.0068565790309284,0.0068565790309284,7.7604065024506115,NY,24.003428289515465,Divorced,17.003428289515465,Full Option Plan,Low
M,34.0,Doctorate,Life Sciences,10.0,Finance,Medium,Junior Associate,1.0,No,Excellent,10.0,4.0,2.0,9.0,8.0,8.0,7.4892,NJ,25.0,Married,12.0,Full Option Plan,High
M,50.56377824085997,Bachelors,Human Resources,13.412478276261563,Marketing,Very High,Executive,2.6350086894953746,No,Excellent,30.22253041323381,1.7062391381307818,3.0,8.317504344747688,0.6587521723738436,5.7062391381307815,7.933529606245169,NJ,44.68249565525231,Divorced,16.635008689495375,Full Option Plan,High
F,29.0,Below College,Life Sciences,7.0,Research & Development,Very High,Associate,8.0,No,Excellent,11.0,3.0,3.0,0.0,1.0,6.0,24.3271,NJ,40.0,Divorced,17.0,Large Option Plan,Low
M,32.0,Bachelors,Medical,9.0,Operations,Low,Associate,1.0,Yes,Outstanding,9.0,3.0,3.0,8.0,7.0,8.0,6.7039,NJ,46.0,Married,22.0,Full Option Plan,High
M,29.285567034394315,Masters,Life Sciences,8.729153101526355,Human Resources,Very High,Manager,0.3002871703149856,Yes,Excellent,9.785824724204264,3.0713917585985784,2.9852798640793297,5.201664060879839,0.0,7.7291531015263555,4.789848539987629,NJ,22.97055972815866,Divorced,12.01472013592067,Full Option Plan,High
M,31.99073136176293,Masters,Marketing,2.009268638237068,Sales,Very High,Associate,7.006179092158044,No,Excellent,7.003089546079023,2.996910453920977,2.0030895460790226,2.0,1.9969104539209772,2.0061790921580447,7.416173693233718,NY,37.0,Single,11.996910453920975,No Option Plan,High
M,48.45655195139596,Masters,Life Sciences,3.1811493495346803,Sales,Low,Manager,8.275402601861277,No,Excellent,22.54344804860404,3.63770130093064,3.0,2.0,0.8188506504653197,2.1811493495346803,37.15121102642325,NJ,19.54344804860404,Married,11.0,No Option Plan,High
M,31.107421629368726,Bachelors,Medical,2.2148432587374467,Research & Development,High,Junior Associate,1.1074216293687231,No,Excellent,2.4296865174748934,5.0,2.107421629368724,2.107421629368724,1.8925783706312769,2.0,9.209956941235797,NY,36.42968651747489,Married,11.892578370631275,Full Option Plan,Low
M,38.3273423307253,Masters,Medical,8.672657669274704,Finance,Very High,Junior Associate,0.33632883463735186,No,Excellent,9.336328834637351,2.663671165362648,3.0,4.645698157538537,0.0,7.672657669274704,47.80150319229791,NJ,42.66367116536265,Single,16.31835582681324,No Option Plan,High
F,36.11663987052954,Masters,Life Sciences,10.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,10.0,2.44168006473523,2.55831993526477,4.791599676323848,7.0,8.0,8.890028748806959,NY,45.325040194205684,Divorced,16.76672025894092,Full Option Plan,Low
M,35.951171237252105,Masters,Other,3.103701030739224,Research & Development,High,Junior Associate,2.847470206512879,Yes,Outstanding,6.765161804525889,2.8414267012694503,1.8414267012694499,2.0,0.8962989692607763,2.0,5.260115713448748,NY,20.868862835265123,Divorced,21.39341149420466,Full Option Plan,Low
M,29.352459424336537,Some College,Life Sciences,2.9788802979314486,Human Resources,Medium,Junior Associate,7.069414653754661,No,Excellent,7.349431650562037,3.3041644726504305,3.0,1.4508198081121804,0.2238960171688381,2.2027763151002873,6.203543379922014,NY,43.19974854132578,Married,16.59747514357393,Full Option Plan,High
F,48.10579960219397,Some College,Medical,8.5703438047198,Marketing,Very High,VP to C-Level,2.161928296543117,No,Excellent,18.833228363578637,3.269342345363167,2.9454857522769333,6.732272101262916,6.5142151103706505,6.677757853539849,33.04400305159182,NJ,29.35228681382753,Divorced,11.5931989384494,Full Option Plan,Low
M,28.0,Some College,Life Sciences,7.607506443593315,Research & Development,High,Associate,1.0,No,Excellent,7.607506443593315,2.0,2.3924935564066847,6.392493556406685,0.6075064435933152,7.0,4.28547214564805,NJ,34.215012887186624,Married,13.21501288718663,No Option Plan,High
M,29.490698219362642,Bachelors,Life Sciences,0.2453491096813209,Sales,Low,Associate,2.0,No,Excellent,10.0,2.0,3.0,0.0,0.0,0.0,9.110293321222498,NJ,35.26395267095604,Married,17.527905341912074,Full Option Plan,High
F,30.03731439647815,Bachelors,Medical,11.048280732461524,Research & Development,High,Junior Associate,1.009328599119537,No,Excellent,11.076266529820137,4.115218663162124,2.0093285991195367,8.018657198239074,1.979705064897086,7.009328599119537,7.6913368519081935,NY,40.67136347188887,Divorced,12.048280732461526,No Option Plan,Low
M,47.22853874710774,Bachelors,Life Sciences,1.2828806365583578,Research & Development,Low,Junior Associate,4.588144409025019,No,Excellent,7.236853518271418,3.996077861035136,2.3619063337231765,0.3658284726880405,0.13947924879674675,0.2711142196637647,9.023665533184783,NY,24.76846651462937,Married,11.415777729939844,No Option Plan,Low
F,31.441342386764408,Bachelors,Life Sciences,3.342047596576444,Information Technology,Low,Junior Associate,2.9085811475513825,No,Excellent,8.657952403423556,2.741495318132832,3.741495318132832,2.0,0.9164570852907246,0.6084282161829541,5.863674031802579,NY,44.87456242008271,Married,11.0,No Option Plan,Low
M,20.873383240294626,Below College,Life Sciences,0.2963081204559901,Sales,Very High,Junior Associate,0.2963081204559901,Yes,Outstanding,1.0,4.2517126213358365,3.563054896840202,0.0,0.14063698270380792,0.0,18.381078429078922,NY,46.17070529280056,Single,21.73325322361579,No Option Plan,Low
F,32.27581809961264,Bachelors,Life Sciences,3.1189266984942137,Research & Development,Very High,Junior Associate,0.06420893707513409,Yes,Excellent,4.05471776141908,2.02735888070954,1.1284178741502682,2.0820766421286203,0.9631499436344059,2.0642089370751338,7.414250949873856,NY,47.028473526968156,Single,13.862090950193679,No Option Plan,Low
M,22.0,Below College,Medical,1.5805883502780436,Operations,High,Junior Associate,0.41941164972195655,No,Excellent,2.1611767005560867,2.0,2.580588350278044,0.5805883502780435,1.161176700556087,0.5805883502780435,9.39738895586587,NY,22.677646598887826,Single,13.580588350278044,Full Option Plan,High
F,36.82196403313025,Bachelors,Life Sciences,9.465892099390746,Information Technology,Very High,Junior Associate,2.7121438674790057,No,Excellent,18.643928066260496,3.8219640331302487,2.0,1.24625176808826,4.5341079006092535,7.0,1.327218670474428,NY,35.10982016565124,Divorced,13.0,Large Option Plan,Low
M,52.0,Masters,Marketing,34.0,Finance,High,Executive,1.0,No,Excellent,34.0,3.0,4.0,6.0,1.0,16.0,21.4279,NJ,26.0,Married,11.0,No Option Plan,High
F,37.73784776187448,Bachelors,Life Sciences,14.974327132023749,Finance,High,Associate,0.05911984253731833,No,Excellent,15.915207289486434,3.0064182169940623,2.9935817830059377,13.020610540572946,4.717237221301533,7.940880157462683,2.9013782399535786,NY,33.31485386366878,Married,14.928043723474556,Full Option Plan,Low
M,33.25773973494689,Some College,Life Sciences,3.128869867473445,Research & Development,Very High,Associate,5.226780795159328,No,Excellent,6.74226026505311,2.613390397579664,2.871130132526555,2.0,1.2577397349468904,1.1288698674734452,35.04383997941465,NJ,20.871130132526556,Married,20.613390397579664,No Option Plan,High
F,27.05105713925629,Below College,Medical,5.149709412601641,Research & Development,Low,Junior Associate,0.13758961864014527,Yes,Excellent,6.149709412601641,1.869635371762196,2.3386216815654515,2.4665389080236784,1.0,3.4918108338345752,5.9207119581438405,NY,48.331396691163114,Single,13.617280658513224,No Option Plan,Low
F,54.684338103397295,Masters,Technical Degree,9.315661896602707,Research & Development,Low,Associate,6.973492844904064,No,Excellent,22.342169051698647,2.1710845258493228,3.0,5.8024083190547415,0.0,7.315661896602709,15.39843036996158,NJ,37.02650715509594,Married,11.342169051698644,Full Option Plan,Low
F,36.53027382481528,Bachelors,Medical,3.1093787996283244,Information Technology,Medium,Associate,2.1093787996283244,No,Excellent,11.400868438890978,2.7954107372229267,3.2651369124076424,2.0,0.2651369124076424,2.1093787996283244,3.6365055588123165,NY,24.73486308759236,Married,11.374515712035967,Full Option Plan,Low
M,26.0,Below College,Life Sciences,5.51057503635686,Research & Development,Very High,Associate,1.0,No,Excellent,5.51057503635686,5.51057503635686,1.978849927286281,4.021150072713719,1.0,3.5105750363568595,37.88101702855936,NJ,33.04230014542744,Single,16.574025254498018,No Option Plan,High
M,50.3208615776346,Bachelors,Life Sciences,19.679138422365405,Sales,Very High,Executive,4.3925169465807565,No,Excellent,23.071655368946168,3.0,3.464172315526919,15.143310737892325,9.105895470796106,4.679138422365408,37.43470905436375,NJ,30.17755083974227,Married,11.92834463105384,Full Option Plan,High
F,31.865298797062454,Below College,Medical,9.932649398531227,Research & Development,Medium,Associate,1.0,Yes,Outstanding,9.932649398531227,4.797948195593684,3.0,1.9326493985312283,5.59589639118737,7.067350601468773,9.083102832781089,NY,21.865298797062454,Single,22.067350601468767,No Option Plan,Low
M,32.847796246119714,Bachelors,Medical,6.260881501552116,Research & Development,High,Junior Associate,1.8913222523281716,No,Outstanding,8.52176300310423,3.0,2.3695592492239426,5.8913222523281705,0.6304407507760572,5.521763003104229,9.319159009819609,NY,36.95647399379154,Single,21.630440750776053,No Option Plan,High
M,39.0,Bachelors,Life Sciences,18.0,Research & Development,Low,Executive,7.0,No,Excellent,21.0,4.0,3.0,7.0,11.0,5.0,4.5882,NY,20.0,Divorced,11.0,Small Option Plan,High
M,55.0,Masters,Life Sciences,3.0,Research & Development,Very High,Associate,0.0,Yes,Excellent,4.0,2.0,3.0,2.0,1.0,2.0,0.6766,NY,37.0,Married,16.0,No Option Plan,High
M,39.0,Bachelors,Life Sciences,19.719045905184245,Research & Development,Low,Executive,1.6857245688945266,No,Excellent,21.0,2.561908189631509,2.2809540948157547,9.0,10.685724568894527,4.876183620736982,7.859830555238349,NY,25.43809181036849,Divorced,11.56190818963151,Small Option Plan,High
M,26.950384266240512,Some College,Life Sciences,0.9917307110400854,Research & Development,High,Junior Associate,1.0,No,Excellent,0.9917307110400854,6.0,3.0,0.0,0.0,0.0,7.416278752192537,NY,46.97519213312026,Divorced,13.008269288959914,Full Option Plan,High
F,32.701675821721956,Bachelors,Medical,9.198882785518695,Research & Development,Low,Junior Associate,6.303910250684584,No,Outstanding,12.900558607240656,2.900558607240655,3.900558607240655,7.19888278551869,1.3977655710373806,7.0,16.67893814345905,NY,27.701675821721963,Married,20.099441392759346,No Option Plan,Low
M,35.0,Masters,Medical,16.0,Marketing,High,Manager,1.0,Yes,Excellent,16.0,3.0,2.0,10.0,10.0,1.0,34.0136,NJ,48.0,Divorced,11.0,Full Option Plan,High
M,38.84808362707506,Bachelors,Life Sciences,1.202555163899918,Research & Development,Low,Junior Associate,2.240941072883805,No,Outstanding,10.959163514617897,2.0939258527553037,3.9542623618214576,0.15436694932315698,0.0024505763982184963,0.15436694932315698,9.86922015572376,NY,28.997549423601786,Single,22.992648270805343,No Option Plan,Low
M,41.04869088344182,Bachelors,Medical,3.4756545582790896,Information Technology,Very High,Associate,2.8932590812906827,No,Excellent,7.262172720860455,2.3689136395697723,3.0,3.1067409187093173,1.2621727208604552,2.3689136395697723,8.928937492677735,NY,31.52434544172091,Divorced,16.155431802151142,Large Option Plan,High
M,26.0,Masters,Life Sciences,7.0,Information Technology,Medium,Junior Associate,0.0,Yes,Excellent,8.0,2.0,2.0,7.0,1.0,0.0,4.416491917295675,NY,19.0,Divorced,11.0,Full Option Plan,Low
M,32.242740027289685,Bachelors,Life Sciences,10.0,Finance,High,Associate,1.364110040934526,No,Excellent,10.485480054579368,3.242740027289684,3.121370013644842,4.60685006822421,0.121370013644842,8.878629986355158,14.046166392462714,NY,45.75725997271032,Married,16.271779918130946,No Option Plan,High
F,29.009406395900534,Below College,Life Sciences,3.0,Research & Development,Very High,Junior Associate,0.4984322673499105,No,Excellent,3.5015677326500896,3.0,2.9968645346998213,2.0,0.5015677326500896,2.0,54.585124345842026,NJ,29.0,Divorced,13.99686453469982,Small Option Plan,Low
M,38.202359247357386,Masters,Life Sciences,2.407377219082629,Research & Development,Very High,Associate,2.4007864157857948,No,Excellent,16.993409196703166,2.335530267765612,1.69709780624448,1.407377219082629,0.3681583417757031,0.6970978062444801,8.648679070873985,NY,38.93474385197982,Single,12.671060535531225,No Option Plan,Low
F,29.40534761005727,Bachelors,Life Sciences,6.857502301634865,Research & Development,High,Junior Associate,2.356024417092874,Yes,Excellent,9.38068601357507,2.9040895543352367,2.8328407051526696,1.0495430217843542,1.0,5.783297683368316,38.92389162595045,NJ,46.7615918559701,Single,15.665681410305341,No Option Plan,Low
M,31.750674637593466,Bachelors,Life Sciences,12.6260119563902,Operations,High,Associate,1.0,Yes,Excellent,12.6260119563902,3.124662681203267,2.124662681203267,8.0,4.249325362406534,7.875337318796732,1.7882035869170598,NY,44.87533731879673,Married,13.6260119563902,No Option Plan,High
M,31.27151557841374,Bachelors,Life Sciences,10.009562479294996,Operations,Very High,Associate,1.7667343387662422,No,Excellent,11.766734338766241,3.0,3.0,6.514343718942492,0.2523906198237489,8.25239061982375,4.485672456915441,NY,24.26195309911875,Single,12.0,No Option Plan,High
F,22.62501375928307,Below College,Medical,4.437520638924607,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,4.502572493932405,2.7499724814338578,3.0,3.625013759283071,1.0,2.0,3.988918180879353,NY,22.37498624071693,Single,11.0,No Option Plan,Low
M,22.99468630714429,Some College,Life Sciences,1.1296448774047148,Human Resources,High,Junior Associate,0.7414701066733732,No,Excellent,2.0341195733065067,5.0955253040982065,2.7414701066733733,0.5170597866532535,0.25852989332662674,0.7755896799798802,13.085154258355924,NY,45.1910506081964,Divorced,15.584539071783464,Full Option Plan,High
F,22.0,Below College,Medical,2.0,Research & Development,High,Junior Associate,1.0,No,Outstanding,2.0,6.0,3.0,2.0,2.0,2.0,33.9888,NJ,43.0,Married,24.0,Large Option Plan,Low
F,39.59027922654668,Masters,Life Sciences,9.640972077345332,Marketing,Low,Associate,2.0770837679640044,No,Outstanding,11.436111690618672,2.718055845309336,2.359027922654668,4.718055845309336,0.640972077345332,8.0,9.152006162914867,NY,22.0,Single,17.79513961327334,No Option Plan,Low
M,29.000069034425373,Some College,Life Sciences,10.0,Human Resources,Very High,Junior Associate,1.0,Yes,Excellent,10.0,1.9161941145831607,2.541833908283045,8.999930965574627,4.334878369540482,8.457544781888581,5.7950201492947375,NJ,20.45837319499308,Married,11.916263149008536,Full Option Plan,High
M,53.65292261648798,Bachelors,Human Resources,5.0,Research & Development,Very High,Executive,3.652922616487984,Yes,Excellent,29.388309534048066,2.673538691756008,3.0,1.3264613082439918,1.0,3.326461308243992,3.2689974601763527,NY,37.95876784946395,Married,17.04123215053605,Full Option Plan,High
M,22.0,Below College,Life Sciences,1.0,Operations,Very High,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,3.0,0.0,0.0,0.0,7.6726,NY,48.0,Single,23.0,No Option Plan,Low
M,34.0,Bachelors,Marketing,5.0,Sales,Low,Associate,8.0,Yes,Excellent,9.0,3.0,2.0,2.0,0.0,4.0,30.1095,NJ,32.0,Single,13.0,No Option Plan,High
F,35.0,Masters,Life Sciences,10.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,10.0,3.0,2.0,2.0,7.0,8.0,7.694762074877405,NY,47.0,Divorced,19.0,Full Option Plan,Low
F,36.49527965775577,Bachelors,Medical,10.504720342244227,Research & Development,High,Associate,1.0,No,Excellent,11.009440684488457,2.0,2.4952796577557725,9.009440684488457,1.4858389732673174,7.0,7.561979835758806,NY,34.98111863102309,Single,14.476398288778864,No Option Plan,Low
M,49.0,Masters,Medical,15.0,Operations,High,Associate,1.0,No,Excellent,16.0,2.0,2.0,11.0,5.0,11.0,18.2046,NJ,43.0,Married,14.0,No Option Plan,High
F,42.0,Bachelors,Medical,1.0,Research & Development,Medium,Associate,4.0,No,Excellent,16.0,3.0,3.0,0.0,0.0,0.0,43.1956,NJ,28.0,Single,19.0,No Option Plan,Low
F,37.454349136718065,Bachelors,Life Sciences,5.98550580628529,Research & Development,High,Junior Associate,0.2810958097387769,No,Excellent,7.12233667647421,1.957603807668808,1.2230835886714038,4.891819018441873,0.9208074058712951,2.8059047987580192,4.7508542179240605,NY,31.22345753367856,Single,13.863543074818235,No Option Plan,Low
M,39.0,Bachelors,Life Sciences,5.0,Human Resources,Very High,Associate,8.0,No,Excellent,13.0,2.0,3.0,4.0,0.0,4.0,7.6658,NY,36.0,Married,11.0,Large Option Plan,High
F,28.0,Some College,Life Sciences,10.0,Research & Development,High,Manager,1.0,No,Excellent,10.0,2.0,2.0,7.0,1.0,9.0,5.6028091646426486,NY,39.0,Single,12.0,No Option Plan,High
